id,regionCode,riskLevel,diabetes,gender,smoker,age,systolic,cholesterol,cholesterolUnit,bmi,bmiUnit,hs,hsValue,riskLevelId
964,sa,null,1,F,0,60,140,6,mmol_L,.,kg/m^2,3,15,3
965,sa,null,1,F,0,60,140,7,mmol_L,.,kg/m^2,3,16,3
966,sa,null,1,F,0,60,120,3.9,mmol_L,.,kg/m^2,2,10,2
967,sa,null,1,F,0,60,120,4,mmol_L,.,kg/m^2,3,11,3
968,sa,null,1,F,0,60,120,5,mmol_L,.,kg/m^2,3,12,3
969,sa,null,1,F,0,60,120,6,mmol_L,.,kg/m^2,3,12,3
970,sa,null,1,F,0,60,120,7,mmol_L,.,kg/m^2,3,13,3
971,sa,null,1,F,0,60,119,3.9,mmol_L,.,kg/m^2,2,8,2
972,sa,null,1,F,0,60,119,4,mmol_L,.,kg/m^2,2,9,2
973,sa,null,1,F,0,60,119,5,mmol_L,.,kg/m^2,2,9,2
974,sa,null,1,F,0,60,119,6,mmol_L,.,kg/m^2,2,10,2
975,sa,null,1,F,0,60,119,7,mmol_L,.,kg/m^2,3,11,3
976,sa,null,1,F,1,60,180,3.9,mmol_L,.,kg/m^2,4,29,4
977,sa,null,1,F,1,60,180,4,mmol_L,.,kg/m^2,5,31,5
978,sa,null,1,F,1,60,180,5,mmol_L,.,kg/m^2,5,33,5
979,sa,null,1,F,1,60,180,6,mmol_L,.,kg/m^2,5,36,5
980,sa,null,1,F,1,60,180,7,mmol_L,.,kg/m^2,5,38,5
981,sa,null,1,F,1,60,160,3.9,mmol_L,.,kg/m^2,4,24,4
982,sa,null,1,F,1,60,160,4,mmol_L,.,kg/m^2,4,26,4
983,sa,null,1,F,1,60,160,5,mmol_L,.,kg/m^2,4,28,4
984,sa,null,1,F,1,60,160,6,mmol_L,.,kg/m^2,5,30,5
985,sa,null,1,F,1,60,160,7,mmol_L,.,kg/m^2,5,32,5
986,sa,null,1,F,1,60,140,3.9,mmol_L,.,kg/m^2,4,20,4
987,sa,null,1,F,1,60,140,4,mmol_L,.,kg/m^2,4,21,4
988,sa,null,1,F,1,60,140,5,mmol_L,.,kg/m^2,4,23,4
989,sa,null,1,F,1,60,140,6,mmol_L,.,kg/m^2,4,25,4
990,sa,null,1,F,1,60,140,7,mmol_L,.,kg/m^2,4,27,4
991,sa,null,1,F,1,60,120,3.9,mmol_L,.,kg/m^2,3,16,3
992,sa,null,1,F,1,60,120,4,mmol_L,.,kg/m^2,3,18,3
993,sa,null,1,F,1,60,120,5,mmol_L,.,kg/m^2,3,19,3
994,sa,null,1,F,1,60,120,6,mmol_L,.,kg/m^2,4,21,4
995,sa,null,1,F,1,60,120,7,mmol_L,.,kg/m^2,4,23,4
996,sa,null,1,F,1,60,119,3.9,mmol_L,.,kg/m^2,3,14,3
997,sa,null,1,F,1,60,119,4,mmol_L,.,kg/m^2,3,15,3
998,sa,null,1,F,1,60,119,5,mmol_L,.,kg/m^2,3,16,3
999,sa,null,1,F,1,60,119,6,mmol_L,.,kg/m^2,3,17,3
1000,sa,null,1,F,1,60,119,7,mmol_L,.,kg/m^2,3,19,3
1001,sa,null,1,M,0,55,180,3.9,mmol_L,.,kg/m^2,3,17,3
1002,sa,null,1,M,0,55,180,4,mmol_L,.,kg/m^2,3,19,3
1003,sa,null,1,M,0,55,180,5,mmol_L,.,kg/m^2,4,22,4
1004,sa,null,1,M,0,55,180,6,mmol_L,.,kg/m^2,4,25,4
1005,sa,null,1,M,0,55,180,7,mmol_L,.,kg/m^2,4,29,4
1006,sa,null,1,M,0,55,160,3.9,mmol_L,.,kg/m^2,3,13,3
1007,sa,null,1,M,0,55,160,4,mmol_L,.,kg/m^2,3,15,3
1008,sa,null,1,M,0,55,160,5,mmol_L,.,kg/m^2,3,17,3
1009,sa,null,1,M,0,55,160,6,mmol_L,.,kg/m^2,4,20,4
1010,sa,null,1,M,0,55,160,7,mmol_L,.,kg/m^2,4,23,4
1011,sa,null,1,M,0,55,140,3.9,mmol_L,.,kg/m^2,2,10,2
1012,sa,null,1,M,0,55,140,4,mmol_L,.,kg/m^2,3,12,3
1013,sa,null,1,M,0,55,140,5,mmol_L,.,kg/m^2,3,14,3
1014,sa,null,1,M,0,55,140,6,mmol_L,.,kg/m^2,3,16,3
1015,sa,null,1,M,0,55,140,7,mmol_L,.,kg/m^2,3,19,3
1016,sa,null,1,M,0,55,120,3.9,mmol_L,.,kg/m^2,2,8,2
1017,sa,null,1,M,0,55,120,4,mmol_L,.,kg/m^2,2,9,2
1018,sa,null,1,M,0,55,120,5,mmol_L,.,kg/m^2,3,11,3
1019,sa,null,1,M,0,55,120,6,mmol_L,.,kg/m^2,3,13,3
1020,sa,null,1,M,0,55,120,7,mmol_L,.,kg/m^2,3,15,3
1021,sa,null,1,M,0,55,119,3.9,mmol_L,.,kg/m^2,2,6,2
1022,sa,null,1,M,0,55,119,4,mmol_L,.,kg/m^2,2,7,2
1023,sa,null,1,M,0,55,119,5,mmol_L,.,kg/m^2,2,8,2
1024,sa,null,1,M,0,55,119,6,mmol_L,.,kg/m^2,2,10,2
1025,sa,null,1,M,0,55,119,7,mmol_L,.,kg/m^2,3,12,3
1026,sa,null,1,M,1,55,180,3.9,mmol_L,.,kg/m^2,4,25,4
1027,sa,null,1,M,1,55,180,4,mmol_L,.,kg/m^2,4,29,4
1028,sa,null,1,M,1,55,180,5,mmol_L,.,kg/m^2,5,33,5
1029,sa,null,1,M,1,55,180,6,mmol_L,.,kg/m^2,5,38,5
1030,sa,null,1,M,1,55,180,7,mmol_L,.,kg/m^2,5,44,5
1031,sa,null,1,M,1,55,160,3.9,mmol_L,.,kg/m^2,4,20,4
1032,sa,null,1,M,1,55,160,4,mmol_L,.,kg/m^2,4,23,4
1033,sa,null,1,M,1,55,160,5,mmol_L,.,kg/m^2,4,27,4
1034,sa,null,1,M,1,55,160,6,mmol_L,.,kg/m^2,5,31,5
1035,sa,null,1,M,1,55,160,7,mmol_L,.,kg/m^2,5,36,5
1036,sa,null,1,M,1,55,140,3.9,mmol_L,.,kg/m^2,3,16,3
1037,sa,null,1,M,1,55,140,4,mmol_L,.,kg/m^2,3,19,3
1038,sa,null,1,M,1,55,140,5,mmol_L,.,kg/m^2,4,21,4
1039,sa,null,1,M,1,55,140,6,mmol_L,.,kg/m^2,4,25,4
1040,sa,null,1,M,1,55,140,7,mmol_L,.,kg/m^2,4,29,4
1041,sa,null,1,M,1,55,120,3.9,mmol_L,.,kg/m^2,3,13,3
1042,sa,null,1,M,1,55,120,4,mmol_L,.,kg/m^2,3,15,3
1043,sa,null,1,M,1,55,120,5,mmol_L,.,kg/m^2,3,17,3
1044,sa,null,1,M,1,55,120,6,mmol_L,.,kg/m^2,4,20,4
1045,sa,null,1,M,1,55,120,7,mmol_L,.,kg/m^2,4,23,4
1046,sa,null,1,M,1,55,119,3.9,mmol_L,.,kg/m^2,2,10,2
1047,sa,null,1,M,1,55,119,4,mmol_L,.,kg/m^2,3,12,3
1048,sa,null,1,M,1,55,119,5,mmol_L,.,kg/m^2,3,13,3
1049,sa,null,1,M,1,55,119,6,mmol_L,.,kg/m^2,3,16,3
1050,sa,null,1,M,1,55,119,7,mmol_L,.,kg/m^2,3,19,3
1051,sa,null,1,F,0,55,180,3.9,mmol_L,.,kg/m^2,3,15,3
1052,sa,null,1,F,0,55,180,4,mmol_L,.,kg/m^2,3,16,3
1053,sa,null,1,F,0,55,180,5,mmol_L,.,kg/m^2,3,17,3
1054,sa,null,1,F,0,55,180,6,mmol_L,.,kg/m^2,3,19,3
1055,sa,null,1,F,0,55,180,7,mmol_L,.,kg/m^2,4,20,4
1056,sa,null,1,F,0,55,160,3.9,mmol_L,.,kg/m^2,3,12,3
1057,sa,null,1,F,0,55,160,4,mmol_L,.,kg/m^2,3,13,3
1058,sa,null,1,F,0,55,160,5,mmol_L,.,kg/m^2,3,14,3
1059,sa,null,1,F,0,55,160,6,mmol_L,.,kg/m^2,3,15,3
1060,sa,null,1,F,0,55,160,7,mmol_L,.,kg/m^2,3,17,3
1061,sa,null,1,F,0,55,140,3.9,mmol_L,.,kg/m^2,2,10,2
1062,sa,null,1,F,0,55,140,4,mmol_L,.,kg/m^2,2,10,2
1063,sa,null,1,F,0,55,140,5,mmol_L,.,kg/m^2,3,11,3
1064,sa,null,1,F,0,55,140,6,mmol_L,.,kg/m^2,3,12,3
1065,sa,null,1,F,0,55,140,7,mmol_L,.,kg/m^2,3,13,3
1066,sa,null,1,F,0,55,120,3.9,mmol_L,.,kg/m^2,2,8,2
1067,sa,null,1,F,0,55,120,4,mmol_L,.,kg/m^2,2,8,2
1068,sa,null,1,F,0,55,120,5,mmol_L,.,kg/m^2,2,9,2
1069,sa,null,1,F,0,55,120,6,mmol_L,.,kg/m^2,2,10,2
1070,sa,null,1,F,0,55,120,7,mmol_L,.,kg/m^2,3,11,3
1071,sa,null,1,F,0,55,119,3.9,mmol_L,.,kg/m^2,2,6,2
1072,sa,null,1,F,0,55,119,4,mmol_L,.,kg/m^2,2,7,2
1073,sa,null,1,F,0,55,119,5,mmol_L,.,kg/m^2,2,7,2
1074,sa,null,1,F,0,55,119,6,mmol_L,.,kg/m^2,2,8,2
1075,sa,null,1,F,0,55,119,7,mmol_L,.,kg/m^2,2,9,2
1076,sa,null,1,F,1,55,180,3.9,mmol_L,.,kg/m^2,4,26,4
1077,sa,null,1,F,1,55,180,4,mmol_L,.,kg/m^2,4,28,4
1078,sa,null,1,F,1,55,180,5,mmol_L,.,kg/m^2,5,30,5
1079,sa,null,1,F,1,55,180,6,mmol_L,.,kg/m^2,5,33,5
1080,sa,null,1,F,1,55,180,7,mmol_L,.,kg/m^2,5,36,5
1081,sa,null,1,F,1,55,160,3.9,mmol_L,.,kg/m^2,4,21,4
1082,sa,null,1,F,1,55,160,4,mmol_L,.,kg/m^2,4,23,4
1083,sa,null,1,F,1,55,160,5,mmol_L,.,kg/m^2,4,25,4
1084,sa,null,1,F,1,55,160,6,mmol_L,.,kg/m^2,4,27,4
1085,sa,null,1,F,1,55,160,7,mmol_L,.,kg/m^2,5,30,5
1086,sa,null,1,F,1,55,140,3.9,mmol_L,.,kg/m^2,3,17,3
1087,sa,null,1,F,1,55,140,4,mmol_L,.,kg/m^2,3,19,3
1088,sa,null,1,F,1,55,140,5,mmol_L,.,kg/m^2,4,20,4
1089,sa,null,1,F,1,55,140,6,mmol_L,.,kg/m^2,4,22,4
1090,sa,null,1,F,1,55,140,7,mmol_L,.,kg/m^2,4,25,4
1091,sa,null,1,F,1,55,120,3.9,mmol_L,.,kg/m^2,3,14,3
1092,sa,null,1,F,1,55,120,4,mmol_L,.,kg/m^2,3,15,3
1093,sa,null,1,F,1,55,120,5,mmol_L,.,kg/m^2,3,17,3
1094,sa,null,1,F,1,55,120,6,mmol_L,.,kg/m^2,3,18,3
1095,sa,null,1,F,1,55,120,7,mmol_L,.,kg/m^2,4,20,4
1096,sa,null,1,F,1,55,119,3.9,mmol_L,.,kg/m^2,3,11,3
1097,sa,null,1,F,1,55,119,4,mmol_L,.,kg/m^2,3,12,3
1098,sa,null,1,F,1,55,119,5,mmol_L,.,kg/m^2,3,13,3
1099,sa,null,1,F,1,55,119,6,mmol_L,.,kg/m^2,3,15,3
1100,sa,null,1,F,1,55,119,7,mmol_L,.,kg/m^2,3,16,3
1101,sa,null,1,M,0,50,180,3.9,mmol_L,.,kg/m^2,3,14,3
1102,sa,null,1,M,0,50,180,4,mmol_L,.,kg/m^2,3,16,3
1103,sa,null,1,M,0,50,180,5,mmol_L,.,kg/m^2,3,18,3
1104,sa,null,1,M,0,50,180,6,mmol_L,.,kg/m^2,4,21,4
1105,sa,null,1,M,0,50,180,7,mmol_L,.,kg/m^2,4,25,4
1106,sa,null,1,M,0,50,160,3.9,mmol_L,.,kg/m^2,3,11,3
1107,sa,null,1,M,0,50,160,4,mmol_L,.,kg/m^2,3,12,3
1108,sa,null,1,M,0,50,160,5,mmol_L,.,kg/m^2,3,14,3
1109,sa,null,1,M,0,50,160,6,mmol_L,.,kg/m^2,3,17,3
1110,sa,null,1,M,0,50,160,7,mmol_L,.,kg/m^2,4,20,4
1111,sa,null,1,M,0,50,140,3.9,mmol_L,.,kg/m^2,2,8,2
1112,sa,null,1,M,0,50,140,4,mmol_L,.,kg/m^2,2,10,2
1113,sa,null,1,M,0,50,140,5,mmol_L,.,kg/m^2,3,11,3
1114,sa,null,1,M,0,50,140,6,mmol_L,.,kg/m^2,3,13,3
1115,sa,null,1,M,0,50,140,7,mmol_L,.,kg/m^2,3,15,3
1116,sa,null,1,M,0,50,120,3.9,mmol_L,.,kg/m^2,2,6,2
1117,sa,null,1,M,0,50,120,4,mmol_L,.,kg/m^2,2,7,2
1118,sa,null,1,M,0,50,120,5,mmol_L,.,kg/m^2,2,9,2
1119,sa,null,1,M,0,50,120,6,mmol_L,.,kg/m^2,2,10,2
1120,sa,null,1,M,0,50,120,7,mmol_L,.,kg/m^2,3,12,3
1121,sa,null,1,M,0,50,119,3.9,mmol_L,.,kg/m^2,2,5,2
1122,sa,null,1,M,0,50,119,4,mmol_L,.,kg/m^2,2,6,2
1123,sa,null,1,M,0,50,119,5,mmol_L,.,kg/m^2,2,7,2
1124,sa,null,1,M,0,50,119,6,mmol_L,.,kg/m^2,2,8,2
1125,sa,null,1,M,0,50,119,7,mmol_L,.,kg/m^2,2,9,2
1126,sa,null,1,M,1,50,180,3.9,mmol_L,.,kg/m^2,4,22,4
1127,sa,null,1,M,1,50,180,4,mmol_L,.,kg/m^2,4,26,4
1128,sa,null,1,M,1,50,180,5,mmol_L,.,kg/m^2,5,30,5
1129,sa,null,1,M,1,50,180,6,mmol_L,.,kg/m^2,5,35,5
1130,sa,null,1,M,1,50,180,7,mmol_L,.,kg/m^2,5,40,5
1131,sa,null,1,M,1,50,160,3.9,mmol_L,.,kg/m^2,3,18,3
1132,sa,null,1,M,1,50,160,4,mmol_L,.,kg/m^2,4,20,4
1133,sa,null,1,M,1,50,160,5,mmol_L,.,kg/m^2,4,24,4
1134,sa,null,1,M,1,50,160,6,mmol_L,.,kg/m^2,4,28,4
1135,sa,null,1,M,1,50,160,7,mmol_L,.,kg/m^2,5,32,5
1136,sa,null,1,M,1,50,140,3.9,mmol_L,.,kg/m^2,3,14,3
1137,sa,null,1,M,1,50,140,4,mmol_L,.,kg/m^2,3,16,3
1138,sa,null,1,M,1,50,140,5,mmol_L,.,kg/m^2,3,18,3
1139,sa,null,1,M,1,50,140,6,mmol_L,.,kg/m^2,4,22,4
1140,sa,null,1,M,1,50,140,7,mmol_L,.,kg/m^2,4,26,4
1141,sa,null,1,M,1,50,120,3.9,mmol_L,.,kg/m^2,3,11,3
1142,sa,null,1,M,1,50,120,4,mmol_L,.,kg/m^2,3,12,3
1143,sa,null,1,M,1,50,120,5,mmol_L,.,kg/m^2,3,14,3
1144,sa,null,1,M,1,50,120,6,mmol_L,.,kg/m^2,3,17,3
1145,sa,null,1,M,1,50,120,7,mmol_L,.,kg/m^2,4,20,4
1146,sa,null,1,M,1,50,119,3.9,mmol_L,.,kg/m^2,2,8,2
1147,sa,null,1,M,1,50,119,4,mmol_L,.,kg/m^2,2,9,2
1148,sa,null,1,M,1,50,119,5,mmol_L,.,kg/m^2,3,11,3
1149,sa,null,1,M,1,50,119,6,mmol_L,.,kg/m^2,3,13,3
1150,sa,null,1,M,1,50,119,7,mmol_L,.,kg/m^2,3,16,3
1151,sa,null,1,F,0,50,180,3.9,mmol_L,.,kg/m^2,3,12,3
1152,sa,null,1,F,0,50,180,4,mmol_L,.,kg/m^2,3,13,3
1153,sa,null,1,F,0,50,180,5,mmol_L,.,kg/m^2,3,14,3
1154,sa,null,1,F,0,50,180,6,mmol_L,.,kg/m^2,3,16,3
1155,sa,null,1,F,0,50,180,7,mmol_L,.,kg/m^2,3,17,3
1156,sa,null,1,F,0,50,160,3.9,mmol_L,.,kg/m^2,2,10,2
1157,sa,null,1,F,0,50,160,4,mmol_L,.,kg/m^2,2,10,2
1158,sa,null,1,F,0,50,160,5,mmol_L,.,kg/m^2,3,11,3
1159,sa,null,1,F,0,50,160,6,mmol_L,.,kg/m^2,3,13,3
1160,sa,null,1,F,0,50,160,7,mmol_L,.,kg/m^2,3,14,3
1161,sa,null,1,F,0,50,140,3.9,mmol_L,.,kg/m^2,2,7,2
1162,sa,null,1,F,0,50,140,4,mmol_L,.,kg/m^2,2,8,2
1163,sa,null,1,F,0,50,140,5,mmol_L,.,kg/m^2,2,9,2
1164,sa,null,1,F,0,50,140,6,mmol_L,.,kg/m^2,2,10,2
1165,sa,null,1,F,0,50,140,7,mmol_L,.,kg/m^2,3,11,3
1166,sa,null,1,F,0,50,120,3.9,mmol_L,.,kg/m^2,2,6,2
1167,sa,null,1,F,0,50,120,4,mmol_L,.,kg/m^2,2,6,2
1168,sa,null,1,F,0,50,120,5,mmol_L,.,kg/m^2,2,7,2
1169,sa,null,1,F,0,50,120,6,mmol_L,.,kg/m^2,2,8,2
1170,sa,null,1,F,0,50,120,7,mmol_L,.,kg/m^2,2,9,2
1171,sa,null,1,F,0,50,119,3.9,mmol_L,.,kg/m^2,2,5,2
1172,sa,null,1,F,0,50,119,4,mmol_L,.,kg/m^2,2,5,2
1173,sa,null,1,F,0,50,119,5,mmol_L,.,kg/m^2,2,6,2
1174,sa,null,1,F,0,50,119,6,mmol_L,.,kg/m^2,2,6,2
1175,sa,null,1,F,0,50,119,7,mmol_L,.,kg/m^2,2,7,2
1176,sa,null,1,F,1,50,180,3.9,mmol_L,.,kg/m^2,4,23,4
1177,sa,null,1,F,1,50,180,4,mmol_L,.,kg/m^2,4,25,4
1178,sa,null,1,F,1,50,180,5,mmol_L,.,kg/m^2,4,27,4
1179,sa,null,1,F,1,50,180,6,mmol_L,.,kg/m^2,5,30,5
1180,sa,null,1,F,1,50,180,7,mmol_L,.,kg/m^2,5,33,5
1181,sa,null,1,F,1,50,160,3.9,mmol_L,.,kg/m^2,3,18,3
1182,sa,null,1,F,1,50,160,4,mmol_L,.,kg/m^2,4,20,4
1183,sa,null,1,F,1,50,160,5,mmol_L,.,kg/m^2,4,22,4
1184,sa,null,1,F,1,50,160,6,mmol_L,.,kg/m^2,4,25,4
1185,sa,null,1,F,1,50,160,7,mmol_L,.,kg/m^2,4,27,4
1186,sa,null,1,F,1,50,140,3.9,mmol_L,.,kg/m^2,3,15,3
1187,sa,null,1,F,1,50,140,4,mmol_L,.,kg/m^2,3,16,3
1188,sa,null,1,F,1,50,140,5,mmol_L,.,kg/m^2,3,18,3
1189,sa,null,1,F,1,50,140,6,mmol_L,.,kg/m^2,4,20,4
1190,sa,null,1,F,1,50,140,7,mmol_L,.,kg/m^2,4,22,4
1191,sa,null,1,F,1,50,120,3.9,mmol_L,.,kg/m^2,3,12,3
1192,sa,null,1,F,1,50,120,4,mmol_L,.,kg/m^2,3,13,3
1193,sa,null,1,F,1,50,120,5,mmol_L,.,kg/m^2,3,14,3
1194,sa,null,1,F,1,50,120,6,mmol_L,.,kg/m^2,3,16,3
1195,sa,null,1,F,1,50,120,7,mmol_L,.,kg/m^2,3,18,3
1196,sa,null,1,F,1,50,119,3.9,mmol_L,.,kg/m^2,2,9,2
1197,sa,null,1,F,1,50,119,4,mmol_L,.,kg/m^2,2,10,2
1198,sa,null,1,F,1,50,119,5,mmol_L,.,kg/m^2,3,11,3
1199,sa,null,1,F,1,50,119,6,mmol_L,.,kg/m^2,3,13,3
1200,sa,null,1,F,1,50,119,7,mmol_L,.,kg/m^2,3,14,3
1201,sa,null,1,M,0,45,180,3.9,mmol_L,.,kg/m^2,3,12,3
1202,sa,null,1,M,0,45,180,4,mmol_L,.,kg/m^2,3,13,3
1203,sa,null,1,M,0,45,180,5,mmol_L,.,kg/m^2,3,15,3
1204,sa,null,1,M,0,45,180,6,mmol_L,.,kg/m^2,3,18,3
1205,sa,null,1,M,0,45,180,7,mmol_L,.,kg/m^2,4,21,4
1206,sa,null,1,M,0,45,160,3.9,mmol_L,.,kg/m^2,2,9,2
1207,sa,null,1,M,0,45,160,4,mmol_L,.,kg/m^2,2,10,2
1208,sa,null,1,M,0,45,160,5,mmol_L,.,kg/m^2,3,12,3
1209,sa,null,1,M,0,45,160,6,mmol_L,.,kg/m^2,3,14,3
1210,sa,null,1,M,0,45,160,7,mmol_L,.,kg/m^2,3,16,3
1211,sa,null,1,M,0,45,140,3.9,mmol_L,.,kg/m^2,2,7,2
1212,sa,null,1,M,0,45,140,4,mmol_L,.,kg/m^2,2,8,2
1213,sa,null,1,M,0,45,140,5,mmol_L,.,kg/m^2,2,9,2
1214,sa,null,1,M,0,45,140,6,mmol_L,.,kg/m^2,3,11,3
1215,sa,null,1,M,0,45,140,7,mmol_L,.,kg/m^2,3,13,3
1216,sa,null,1,M,0,45,120,3.9,mmol_L,.,kg/m^2,2,5,2
1217,sa,null,1,M,0,45,120,4,mmol_L,.,kg/m^2,2,6,2
1218,sa,null,1,M,0,45,120,5,mmol_L,.,kg/m^2,2,7,2
1219,sa,null,1,M,0,45,120,6,mmol_L,.,kg/m^2,2,8,2
1220,sa,null,1,M,0,45,120,7,mmol_L,.,kg/m^2,2,10,2
1221,sa,null,1,M,0,45,119,3.9,mmol_L,.,kg/m^2,1,4,1
1222,sa,null,1,M,0,45,119,4,mmol_L,.,kg/m^2,1,4,1
1223,sa,null,1,M,0,45,119,5,mmol_L,.,kg/m^2,2,5,2
1224,sa,null,1,M,0,45,119,6,mmol_L,.,kg/m^2,2,6,2
1225,sa,null,1,M,0,45,119,7,mmol_L,.,kg/m^2,2,7,2
1226,sa,null,1,M,1,45,180,3.9,mmol_L,.,kg/m^2,4,20,4
1227,sa,null,1,M,1,45,180,4,mmol_L,.,kg/m^2,4,23,4
1228,sa,null,1,M,1,45,180,5,mmol_L,.,kg/m^2,4,27,4
1229,sa,null,1,M,1,45,180,6,mmol_L,.,kg/m^2,5,31,5
1230,sa,null,1,M,1,45,180,7,mmol_L,.,kg/m^2,5,37,5
1231,sa,null,1,M,1,45,160,3.9,mmol_L,.,kg/m^2,3,15,3
1232,sa,null,1,M,1,45,160,4,mmol_L,.,kg/m^2,3,18,3
1233,sa,null,1,M,1,45,160,5,mmol_L,.,kg/m^2,4,21,4
1234,sa,null,1,M,1,45,160,6,mmol_L,.,kg/m^2,4,25,4
1235,sa,null,1,M,1,45,160,7,mmol_L,.,kg/m^2,4,29,4
1236,sa,null,1,M,1,45,140,3.9,mmol_L,.,kg/m^2,3,12,3
1237,sa,null,1,M,1,45,140,4,mmol_L,.,kg/m^2,3,13,3
1238,sa,null,1,M,1,45,140,5,mmol_L,.,kg/m^2,3,16,3
1239,sa,null,1,M,1,45,140,6,mmol_L,.,kg/m^2,3,19,3
1240,sa,null,1,M,1,45,140,7,mmol_L,.,kg/m^2,4,23,4
1241,sa,null,1,M,1,45,120,3.9,mmol_L,.,kg/m^2,2,9,2
1242,sa,null,1,M,1,45,120,4,mmol_L,.,kg/m^2,2,10,2
1243,sa,null,1,M,1,45,120,5,mmol_L,.,kg/m^2,3,12,3
1244,sa,null,1,M,1,45,120,6,mmol_L,.,kg/m^2,3,15,3
1245,sa,null,1,M,1,45,120,7,mmol_L,.,kg/m^2,3,18,3
1246,sa,null,1,M,1,45,119,3.9,mmol_L,.,kg/m^2,2,7,2
1247,sa,null,1,M,1,45,119,4,mmol_L,.,kg/m^2,2,8,2
1248,sa,null,1,M,1,45,119,5,mmol_L,.,kg/m^2,2,9,2
1249,sa,null,1,M,1,45,119,6,mmol_L,.,kg/m^2,3,11,3
1250,sa,null,1,M,1,45,119,7,mmol_L,.,kg/m^2,3,14,3
1251,sa,null,1,F,0,45,180,3.9,mmol_L,.,kg/m^2,2,10,2
1252,sa,null,1,F,0,45,180,4,mmol_L,.,kg/m^2,3,11,3
1253,sa,null,1,F,0,45,180,5,mmol_L,.,kg/m^2,3,12,3
1254,sa,null,1,F,0,45,180,6,mmol_L,.,kg/m^2,3,13,3
1255,sa,null,1,F,0,45,180,7,mmol_L,.,kg/m^2,3,15,3
1256,sa,null,1,F,0,45,160,3.9,mmol_L,.,kg/m^2,2,8,2
1257,sa,null,1,F,0,45,160,4,mmol_L,.,kg/m^2,2,8,2
1258,sa,null,1,F,0,45,160,5,mmol_L,.,kg/m^2,2,9,2
1259,sa,null,1,F,0,45,160,6,mmol_L,.,kg/m^2,2,10,2
1260,sa,null,1,F,0,45,160,7,mmol_L,.,kg/m^2,3,12,3
1261,sa,null,1,F,0,45,140,3.9,mmol_L,.,kg/m^2,2,6,2
1262,sa,null,1,F,0,45,140,4,mmol_L,.,kg/m^2,2,6,2
1263,sa,null,1,F,0,45,140,5,mmol_L,.,kg/m^2,2,7,2
1264,sa,null,1,F,0,45,140,6,mmol_L,.,kg/m^2,2,8,2
1265,sa,null,1,F,0,45,140,7,mmol_L,.,kg/m^2,2,9,2
1266,sa,null,1,F,0,45,120,3.9,mmol_L,.,kg/m^2,1,4,1
1267,sa,null,1,F,0,45,120,4,mmol_L,.,kg/m^2,2,5,2
1268,sa,null,1,F,0,45,120,5,mmol_L,.,kg/m^2,2,6,2
1269,sa,null,1,F,0,45,120,6,mmol_L,.,kg/m^2,2,6,2
1270,sa,null,1,F,0,45,120,7,mmol_L,.,kg/m^2,2,7,2
1271,sa,null,1,F,0,45,119,3.9,mmol_L,.,kg/m^2,1,3,1
1272,sa,null,1,F,0,45,119,4,mmol_L,.,kg/m^2,1,4,1
1273,sa,null,1,F,0,45,119,5,mmol_L,.,kg/m^2,1,4,1
1274,sa,null,1,F,0,45,119,6,mmol_L,.,kg/m^2,2,5,2
1275,sa,null,1,F,0,45,119,7,mmol_L,.,kg/m^2,2,5,2
1276,sa,null,1,F,1,45,180,3.9,mmol_L,.,kg/m^2,4,20,4
1277,sa,null,1,F,1,45,180,4,mmol_L,.,kg/m^2,4,22,4
1278,sa,null,1,F,1,45,180,5,mmol_L,.,kg/m^2,4,25,4
1279,sa,null,1,F,1,45,180,6,mmol_L,.,kg/m^2,4,28,4
1280,sa,null,1,F,1,45,180,7,mmol_L,.,kg/m^2,5,31,5
1281,sa,null,1,F,1,45,160,3.9,mmol_L,.,kg/m^2,3,16,3
1282,sa,null,1,F,1,45,160,4,mmol_L,.,kg/m^2,3,18,3
1283,sa,null,1,F,1,45,160,5,mmol_L,.,kg/m^2,4,20,4
1284,sa,null,1,F,1,45,160,6,mmol_L,.,kg/m^2,4,22,4
1285,sa,null,1,F,1,45,160,7,mmol_L,.,kg/m^2,4,25,4
1286,sa,null,1,F,1,45,140,3.9,mmol_L,.,kg/m^2,3,12,3
1287,sa,null,1,F,1,45,140,4,mmol_L,.,kg/m^2,3,14,3
1288,sa,null,1,F,1,45,140,5,mmol_L,.,kg/m^2,3,16,3
1289,sa,null,1,F,1,45,140,6,mmol_L,.,kg/m^2,3,18,3
1290,sa,null,1,F,1,45,140,7,mmol_L,.,kg/m^2,4,20,4
1291,sa,null,1,F,1,45,120,3.9,mmol_L,.,kg/m^2,2,10,2
1292,sa,null,1,F,1,45,120,4,mmol_L,.,kg/m^2,3,11,3
1293,sa,null,1,F,1,45,120,5,mmol_L,.,kg/m^2,3,12,3
1294,sa,null,1,F,1,45,120,6,mmol_L,.,kg/m^2,3,14,3
1295,sa,null,1,F,1,45,120,7,mmol_L,.,kg/m^2,3,16,3
1296,sa,null,1,F,1,45,119,3.9,mmol_L,.,kg/m^2,2,8,2
1297,sa,null,1,F,1,45,119,4,mmol_L,.,kg/m^2,2,8,2
1298,sa,null,1,F,1,45,119,5,mmol_L,.,kg/m^2,2,10,2
1299,sa,null,1,F,1,45,119,6,mmol_L,.,kg/m^2,3,11,3
1300,sa,null,1,F,1,45,119,7,mmol_L,.,kg/m^2,3,12,3
